updated,md5sum,filesize,original_filename,archive_filename,airmass,ra_range,dec_range,ra,dec,ifilter,seeing,depth,exposure,expnum,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,object,proc_type,prod_type,survey,caldat,collections
2024-05-10T01:04:45.329168+0000,f402a8030ab116ebbb04c2e6b821c3c4,320109120,/data_local/images/DTS/2023B-851374/DECam_01292232.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240424_230717_ooi_r_gw.fits.fz,1.04,"{'gte': 128.00754166666664, 'lte': 128.00754166676663}","{'gte': -13.647, 'lte': -13.6469999999}",128.00754166666664,-13.647,r DECam SDSS c0002 6415.0 1480.0,1.26,,60.0,1292232,2024-04-24,2024-04-24T23:07:17.696990+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-24,"[None, None]"
2024-05-10T12:01:19.501496+0000,859320849020389b4f5509f37699697b,330716160,/data_local/images/DTS/2023B-851374/DECam_01291279.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240422_235015_ooi_r_gw.fits.fz,1.06,"{'gte': 116.01325416666666, 'lte': 116.01325416676666}","{'gte': -25.686, 'lte': -25.6859999999}",116.01325416666666,-25.686,r DECam SDSS c0002 6415.0 1480.0,1.09,,60.0,1291279,2024-04-22,2024-04-22T23:50:15.765234+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14377-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T09:32:16.274507+0000,f429e6b1b2d6e1966fe35e3f8c42dd3e,6978240,/data_local/images/DTS/2023B-851374/DECam_01292022.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_031207_ood_z_v1.fits.fz,2.0,"{'gte': 119.05295833333332, 'lte': 119.05295833343332}","{'gte': -29.430194444444446, 'lte': -29.430194444344448}",119.05295833333332,-29.430194444444446,z DECam SDSS c0004 9260.0 1520.0,1.59,22.44,60.0,1292022,2024-04-24,2024-04-24T03:12:07.611083+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T01:27:49.711419+0000,85d984389819cb172e94c08dc0a3a59d,6114240,/data_local/images/DTS/2023B-851374/DECam_01292260.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240424_235130_ood_r_gw.fits.fz,1.03,"{'gte': 127.56125833333333, 'lte': 127.56125833343333}","{'gte': -22.333, 'lte': -22.3329999999}",127.56125833333333,-22.333,r DECam SDSS c0002 6415.0 1480.0,0.97,,60.0,1292260,2024-04-24,2024-04-24T23:51:30.160432+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS DELVE-14439-1,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T02:24:01.725184+0000,c0b4bcd61c37af86f76da803063502fb,324558720,/data_local/images/DTS/2023B-851374/DECam_01292323.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_013403_ooi_z_v1.fits.fz,1.32,"{'gte': 122.04087499999997, 'lte': 122.04087500009997}","{'gte': -19.77347222222222, 'lte': -19.773472222122223}",122.04087499999997,-19.77347222222222,z DECam SDSS c0004 9260.0 1520.0,1.04,23.01,60.0,1292323,2024-04-25,2024-04-25T01:34:03.588689+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-24,"[None, None]"
2024-05-10T12:04:23.540216+0000,def8cce1d7f86fa2fb41662b3b0443fd,329083200,/data_local/images/DTS/2023B-851374/DECam_01291283.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240422_235627_ooi_r_gw.fits.fz,1.07,"{'gte': 116.50824166666665, 'lte': 116.50824166676665}","{'gte': -27.292, 'lte': -27.291999999900003}",116.50824166666665,-27.292,r DECam SDSS c0002 6415.0 1480.0,1.17,,60.0,1291283,2024-04-22,2024-04-22T23:56:27.808492+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14394-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T01:09:24.340677+0000,df04ee2cff4096c37ead5806b0685ad0,266238720,/data_local/images/DTS/2023B-851374/DECam_01292237.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240424_231456_oow_r_v1.fits.fz,1.03,"{'gte': 125.35799999999996, 'lte': 125.35800000009996}","{'gte': -16.203305555555556, 'lte': -16.203305555455557}",125.35799999999996,-16.203305555555556,r DECam SDSS c0002 6415.0 1480.0,1.05,23.1,60.0,1292237,2024-04-24,2024-04-24T23:14:56.302945+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-24,"[None, None]"
2024-05-10T12:58:30.237932+0000,e031cb30b10c10af7e94ba3b11447248,321744960,/data_local/images/DTS/2023B-851374/DECam_01291351.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_014457_ooi_z_v1.fits.fz,1.33,"{'gte': 124.83449999999999, 'lte': 124.8345000001}","{'gte': -14.682805555555555, 'lte': -14.682805555455555}",124.83449999999999,-14.682805555555555,z DECam SDSS c0004 9260.0 1520.0,0.95,22.66,60.0,1291351,2024-04-23,2024-04-23T01:44:57.431925+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14353-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T09:46:13.698141+0000,fca2994ca8348466d152bfd7a3856e05,326177280,/data_local/images/DTS/2023B-851374/DECam_01292040.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_034121_ooi_z_gw.fits.fz,1.95,"{'gte': 125.058225, 'lte': 125.0582250001}","{'gte': -35.225, 'lte': -35.2249999999}",125.058225,-35.225,z DECam SDSS c0004 9260.0 1520.0,1.64,,60.0,1292040,2024-04-24,2024-04-24T03:41:21.235337+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS DELVE-12414-1,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T01:14:11.848906+0000,fcdd5e7d53da75fc30d7bfd37368025c,266068800,/data_local/images/DTS/2023B-851374/DECam_01292242.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240424_232247_oow_r_gw.fits.fz,1.03,"{'gte': 125.88853333333331, 'lte': 125.88853333343332}","{'gte': -17.723999999999997, 'lte': -17.7239999999}",125.88853333333331,-17.723999999999997,r DECam SDSS c0002 6415.0 1480.0,0.88,,60.0,1292242,2024-04-24,2024-04-24T23:22:47.541246+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-24,"[None, None]"
2024-05-10T13:34:43.656295+0000,88b8dfee2f95bdfb84bdbfa5b42c180e,327709440,/data_local/images/DTS/2023B-851374/DECam_01291396.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_025526_ooi_z_gw.fits.fz,1.74,"{'gte': 120.5292458333333, 'lte': 120.52924583343331}","{'gte': -28.323999999999998, 'lte': -28.3239999999}",120.5292458333333,-28.323999999999998,z DECam SDSS c0004 9260.0 1520.0,1.74,,60.0,1291396,2024-04-23,2024-04-23T02:55:26.677442+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14434-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T12:54:57.015259+0000,fd65f52790af40946108e6d9e664a4b9,268335360,/data_local/images/DTS/2023B-851374/DECam_01291346.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_013717_oow_z_v1.fits.fz,1.28,"{'gte': 127.48320833333331, 'lte': 127.48320833343331}","{'gte': -12.138361111111111, 'lte': -12.138361111011111}",127.48320833333331,-12.138361111111111,z DECam SDSS c0004 9260.0 1520.0,0.95,22.66,60.0,1291346,2024-04-23,2024-04-23T01:37:17.846182+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14355-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T08:08:08.576457+0000,89a27b4a27ac9efb49234492d6911e0d,6848640,/data_local/images/DTS/2023B-851374/DECam_01291925.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_001523_ood_r_v1.fits.fz,1.06,"{'gte': 123.6480833333333, 'lte': 123.6480833334333}","{'gte': -24.449361111111113, 'lte': -24.449361111011115}",123.6480833333333,-24.449361111111113,r DECam SDSS c0002 6415.0 1480.0,1.2,22.87,60.0,1291925,2024-04-24,2024-04-24T00:15:23.273793+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T02:12:00.604203+0000,e2461321ffc81481f163a5e3553c292a,5829120,/data_local/images/DTS/2023B-851374/DECam_01292309.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_011136_ood_z_v1.fits.fz,1.22,"{'gte': 125.35641666666665, 'lte': 125.35641666676665}","{'gte': -16.201888888888888, 'lte': -16.20188888878889}",125.35641666666665,-16.201888888888888,z DECam SDSS c0004 9260.0 1520.0,0.95,22.71,60.0,1292309,2024-04-25,2024-04-25T01:11:36.777933+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T09:18:14.761423+0000,89ea4b029c2f5a7777d917a51e986bae,271247040,/data_local/images/DTS/2023B-851374/DECam_01292004.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_023809_oow_z_gw.fits.fz,1.58,"{'gte': 123.64525416666663, 'lte': 123.64525416676663}","{'gte': -24.45, 'lte': -24.4499999999}",123.64525416666663,-24.45,z DECam SDSS c0004 9260.0 1520.0,1.08,,80.0,1292004,2024-04-24,2024-04-24T02:38:09.471681+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T08:54:54.651396+0000,ddcc7e2c0333693c517aa9bb36590879,6580800,/data_local/images/DTS/2023B-851374/DECam_01291977.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_014336_ood_z_v1.fits.fz,1.33,"{'gte': 124.00441666666666, 'lte': 124.00441666676666}","{'gte': -17.431472222222222, 'lte': -17.431472222122224}",124.00441666666666,-17.431472222222222,z DECam SDSS c0004 9260.0 1520.0,1.21,22.37,80.0,1291977,2024-04-24,2024-04-24T01:43:36.479582+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T02:24:42.538689+0000,ddcec23835a66a92b491a73b3f551892,323565120,/data_local/images/DTS/2023B-851374/DECam_01292324.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_013533_ooi_z_gw.fits.fz,1.29,"{'gte': 123.95626666666665, 'lte': 123.95626666676665}","{'gte': -20.162, 'lte': -20.1619999999}",123.95626666666665,-20.162,z DECam SDSS c0004 9260.0 1520.0,1.12,,60.0,1292324,2024-04-25,2024-04-25T01:35:33.880820+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-24,"[None, None]"
2024-05-10T01:19:53.211505+0000,d3b850c93724b55ab74eaf93e7eef2d2,267143040,/data_local/images/DTS/2023B-851374/DECam_01292249.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240424_233351_oow_r_gw.fits.fz,1.05,"{'gte': 120.13228333333332, 'lte': 120.13228333343332}","{'gte': -19.323999999999998, 'lte': -19.3239999999}",120.13228333333332,-19.323999999999998,r DECam SDSS c0002 6415.0 1480.0,1.21,,60.0,1292249,2024-04-24,2024-04-24T23:33:51.777418+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-24,"[None, None]"
2024-05-10T12:56:11.723919+0000,dde364cfaae054b4c6cc61b9832c719e,320869440,/data_local/images/DTS/2023B-851374/DECam_01291348.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_014020_ooi_z_gw.fits.fz,1.3,"{'gte': 126.16527083333331, 'lte': 126.16527083343331}","{'gte': -13.423, 'lte': -13.4229999999}",126.16527083333331,-13.423,z DECam SDSS c0004 9260.0 1520.0,0.91,,60.0,1291348,2024-04-23,2024-04-23T01:40:20.289705+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14354-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T13:15:18.956063+0000,df76367d12ba908f19ac216e670466fc,269481600,/data_local/images/DTS/2023B-851374/DECam_01291371.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_021644_oow_z_gw.fits.fz,1.45,"{'gte': 123.9560083333333, 'lte': 123.9560083334333}","{'gte': -20.162, 'lte': -20.1619999999}",123.9560083333333,-20.162,z DECam SDSS c0004 9260.0 1520.0,1.06,,60.0,1291371,2024-04-23,2024-04-23T02:16:44.181203+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T07:49:37.599512+0000,dfc558ce904a36d096200fb5ecf89bed,5564160,/data_local/images/DTS/2023B-851374/DECam_01291901.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240423_233600_ood_r_gw.fits.fz,1.03,"{'gte': 129.64651666666666, 'lte': 129.64651666676664}","{'gte': -18.203, 'lte': -18.2029999999}",129.64651666666666,-18.203,r DECam SDSS c0002 6415.0 1480.0,1.02,,60.0,1291901,2024-04-23,2024-04-23T23:36:00.028013+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T01:22:11.336238+0000,8c28d2d47391aea0411d7780f9857122,266535360,/data_local/images/DTS/2023B-851374/DECam_01292252.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240424_233855_oow_r_v1.fits.fz,1.04,"{'gte': 123.95883333333332, 'lte': 123.95883333343332}","{'gte': -20.162277777777778, 'lte': -20.16227777767778}",123.95883333333332,-20.162277777777778,r DECam SDSS c0002 6415.0 1480.0,1.04,23.39,60.0,1292252,2024-04-24,2024-04-24T23:38:55.435344+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-24,"[None, None]"
2024-05-10T09:19:43.825572+0000,e032560238c72aa83f451ab4a675bd1e,6719040,/data_local/images/DTS/2023B-851374/DECam_01292006.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_024225_ood_z_gw.fits.fz,1.55,"{'gte': 125.61425833333332, 'lte': 125.61425833343333}","{'gte': -24.823, 'lte': -24.822999999900002}",125.61425833333332,-24.823,z DECam SDSS c0004 9260.0 1520.0,1.58,,80.0,1292006,2024-04-24,2024-04-24T02:42:25.721250+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T02:44:03.688233+0000,e05b78a12067a73f18577f071a422152,270740160,/data_local/images/DTS/2023B-851374/DECam_01292349.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_021813_oow_z_v1.fits.fz,1.38,"{'gte': 127.39091666666664, 'lte': 127.39091666676664}","{'gte': -26.722694444444443, 'lte': -26.722694444344445}",127.39091666666664,-26.722694444444443,z DECam SDSS c0004 9260.0 1520.0,1.05,23.15,80.0,1292349,2024-04-25,2024-04-25T02:18:13.116708+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS DELVE-14481-1,instcal,wtmap,,2024-04-24,"[None, None]"
2024-05-10T08:47:57.640759+0000,d4c4b373b64c7b549dad607c56c23496,5794560,/data_local/images/DTS/2023B-851374/DECam_01291968.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_012631_ood_z_gw.fits.fz,1.24,"{'gte': 128.00754166666664, 'lte': 128.00754166676663}","{'gte': -13.647, 'lte': -13.6469999999}",128.00754166666664,-13.647,z DECam SDSS c0004 9260.0 1520.0,1.27,,80.0,1291968,2024-04-24,2024-04-24T01:26:31.355889+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T13:21:32.253831+0000,e0d8304b50756ecc19940a06a2f45438,6621120,/data_local/images/DTS/2023B-851374/DECam_01291379.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_022904_ood_z_v1.fits.fz,1.47,"{'gte': 125.04874999999998, 'lte': 125.04875000009999}","{'gte': -23.262444444444444, 'lte': -23.262444444344446}",125.04874999999998,-23.262444444444444,z DECam SDSS c0004 9260.0 1520.0,1.18,22.8,60.0,1291379,2024-04-23,2024-04-23T02:29:04.310578+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T08:27:35.172750+0000,e198d1b4e81f2080fed7be54638abf1b,327257280,/data_local/images/DTS/2023B-851374/DECam_01291944.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_004655_ooi_r_v1.fits.fz,1.09,"{'gte': 126.62991666666666, 'lte': 126.62991666676666}","{'gte': -29.55761111111111, 'lte': -29.557611111011113}",126.62991666666666,-29.55761111111111,r DECam SDSS c0002 6415.0 1480.0,1.11,22.95,60.0,1291944,2024-04-24,2024-04-24T00:46:55.798827+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS DELVE-14499-1,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T12:58:40.110216+0000,d503fd10cadee88ae6fe9bf53f3d97ba,268738560,/data_local/images/DTS/2023B-851374/DECam_01291351.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_014457_oow_z_v1.fits.fz,1.33,"{'gte': 124.83449999999999, 'lte': 124.8345000001}","{'gte': -14.682805555555555, 'lte': -14.682805555455555}",124.83449999999999,-14.682805555555555,z DECam SDSS c0004 9260.0 1520.0,0.95,22.66,60.0,1291351,2024-04-23,2024-04-23T01:44:57.431925+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14353-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T12:00:47.889645+0000,d5676d31808701fce9e59bf690d69a16,268557120,/data_local/images/DTS/2023B-851374/DECam_01291278.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240422_234839_oow_r_v1.fits.fz,1.03,"{'gte': 121.42891666666667, 'lte': 121.42891666676667}","{'gte': -25.60513888888889, 'lte': -25.605138888788893}",121.42891666666667,-25.60513888888889,r DECam SDSS c0002 6415.0 1480.0,1.33,22.92,60.0,1291278,2024-04-22,2024-04-22T23:48:39.928007+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14415-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T02:22:14.000238+0000,a9fe786dadc71732b0eda783307356f0,7104960,/data_local/images/DTS/2023B-851374/DECam_01292321.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_013031_ood_z_gw.fits.fz,1.34,"{'gte': 120.13228333333332, 'lte': 120.13228333343332}","{'gte': -19.323999999999998, 'lte': -19.3239999999}",120.13228333333332,-19.323999999999998,z DECam SDSS c0004 9260.0 1520.0,1.05,,60.0,1292321,2024-04-25,2024-04-25T01:30:31.593278+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T12:27:29.822230+0000,d327de8c54498f0f85614e7555a1b269,265728960,/data_local/images/DTS/2023B-851374/DECam_01291310.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_004035_oow_r_v1.fits.fz,1.13,"{'gte': 127.48554166666663, 'lte': 127.48554166676664}","{'gte': -12.137805555555556, 'lte': -12.137805555455556}",127.48554166666663,-12.137805555555556,r DECam SDSS c0002 6415.0 1480.0,1.27,22.86,60.0,1291310,2024-04-23,2024-04-23T00:40:35.201860+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14355-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T09:20:37.302266+0000,d34b8965850c19def4063043bbe024d4,8326080,/data_local/images/DTS/2023B-851374/DECam_01292007.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_024427_ood_z_gw.fits.fz,1.76,"{'gte': 119.44649999999999, 'lte': 119.44650000009999}","{'gte': -25.145, 'lte': -25.1449999999}",119.44649999999999,-25.145,z DECam SDSS c0004 9260.0 1520.0,1.48,,80.0,1292007,2024-04-24,2024-04-24T02:44:27.331226+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T02:29:37.055833+0000,d5add559ede10f5e8670528d74ed8762,270262080,/data_local/images/DTS/2023B-851374/DECam_01292330.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_014504_oow_z_v1.fits.fz,1.41,"{'gte': 119.21666666666665, 'lte': 119.21666666676666}","{'gte': -21.982527777777776, 'lte': -21.982527777677777}",119.21666666666665,-21.982527777777776,z DECam SDSS c0004 9260.0 1520.0,1.1,23.03,60.0,1292330,2024-04-25,2024-04-25T01:45:04.449709+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-24,"[None, None]"
2024-05-10T09:33:15.885611+0000,d39134ad7773dbfdce9a577fc392cbc1,270345600,/data_local/images/DTS/2023B-851374/DECam_01292023.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_031352_oow_z_gw.fits.fz,1.71,"{'gte': 126.62724166666665, 'lte': 126.62724166676665}","{'gte': -29.558, 'lte': -29.5579999999}",126.62724166666665,-29.558,z DECam SDSS c0004 9260.0 1520.0,1.41,,60.0,1292023,2024-04-24,2024-04-24T03:13:52.773017+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS DELVE-14499-1,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T08:43:06.910961+0000,d676c660c418185a95f6db2d93677a19,321667200,/data_local/images/DTS/2023B-851374/DECam_01291962.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_011603_ooi_r_v1.fits.fz,1.22,"{'gte': 119.22737499999998, 'lte': 119.22737500009998}","{'gte': -35.383250000000004, 'lte': -35.3832499999}",119.22737499999998,-35.383250000000004,r DECam SDSS c0002 6415.0 1480.0,1.27,22.62,60.0,1291962,2024-04-24,2024-04-24T01:16:03.903357+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T08:01:51.149874+0000,ab31ccd50a445d42b9ef0c114ee4759b,322482240,/data_local/images/DTS/2023B-851374/DECam_01291917.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_000221_ooi_r_v1.fits.fz,1.04,"{'gte': 127.56270833333332, 'lte': 127.56270833343332}","{'gte': -22.332083333333333, 'lte': -22.332083333233335}",127.56270833333332,-22.332083333333333,r DECam SDSS c0002 6415.0 1480.0,1.28,22.71,60.0,1291917,2024-04-24,2024-04-24T00:02:21.375725+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS DELVE-14439-1,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T09:04:25.978474+0000,d72b1f2819b9e7725367f10534e1ceab,269919360,/data_local/images/DTS/2023B-851374/DECam_01291989.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_020820_oow_z_v1.fits.fz,1.38,"{'gte': 125.87624999999998, 'lte': 125.87625000009999}","{'gte': -20.498722222222224, 'lte': -20.498722222122225}",125.87624999999998,-20.498722222222224,z DECam SDSS c0004 9260.0 1520.0,1.03,22.6,80.0,1291989,2024-04-24,2024-04-24T02:08:20.493488+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
